id,y,longitude,latitude,z,nn0,nn1,nn2,nn3,nn4,nn5,nn6,nn7,nn8,nn9,nn10,nn11,nn12,nn13,nn14,nn15,nn16,nn17,nn18,nn19,nn20,nn21,nn22,nn23,nn24,nn25,nn26,nn27,nn28,nn29
245,-0.221915704,27.5,62.5,2.049960694,-0.032263039,-0.03131935,-0.387123567,-0.387643841,-0.527080594,-0.222155607,-0.221997482,0.184225159,-0.52734481,-0.527795344,0.184734753,0.184425928,0.425194444,-0.387652238,-0.388054584,0.425705032,-0.642022614,-0.032209328,-0.641810952,-0.031443538,-0.222737797,0.692828457,-0.221917969,-0.731082806,0.42565341,-0.642187274,0.426166503,-0.641364078,0.692717094,-0.52754849
246,-0.387123567,32.5,62.5,1.01687283,-0.52734481,-0.221997482,-0.527080594,-0.221915704,-0.387652238,-0.03131935,-0.641810952,-0.387643841,-0.032263039,-0.641364078,-0.642022614,-0.031443538,-0.731082806,-0.730951926,-0.222737797,0.184425928,-0.52754849,0.184225159,-0.222155607,-0.527795344,-0.38799116,-0.794481041,-0.388054584,0.425705032,-0.731060561,-0.730313165,0.184488369,0.184734753,0.42565341,-0.031338177
247,-0.52734481,37.5,62.5,-0.026717464,-0.641810952,-0.387123567,-0.387652238,-0.641364078,-0.730951926,-0.52754849,-0.221997482,-0.527080594,-0.731082806,-0.222737797,-0.221915704,-0.731060561,-0.38799116,-0.641661949,-0.642022614,-0.03131935,-0.794481041,-0.031443538,-0.387643841,-0.793692783,-0.832389411,-0.527795344,-0.52719385,0.184425928,-0.794627253,-0.793907681,-0.032263039,-0.031338177,0.184488369,-0.2228485
248,-0.641364078,42.5,62.5,0.703607779,-0.730951926,-0.731060561,-0.52754849,-0.52734481,-0.793692783,-0.387652238,-0.641810952,-0.641661949,-0.794627253,-0.794481041,-0.38799116,-0.387123567,-0.832432164,-0.222737797,-0.731082806,-0.730365011,-0.832389411,-0.221997482,-0.527080594,-0.52719385,-0.031443538,-0.845476537,-0.642022614,-0.64201551,-0.832672955,-0.832270806,-0.221915704,-0.2228485,-0.793907681,-0.031338177
249,-0.731060561,47.5,62.5,-0.971385229,-0.794627253,-0.641364078,-0.641661949,-0.793692783,-0.730365011,-0.730951926,-0.52754849,-0.832432164,-0.52734481,-0.52719385,-0.832389411,-0.832270806,-0.387652238,-0.38799116,-0.794481041,-0.641810952,-0.84458975,-0.794151893,-0.845476537,-0.64201551,-0.730421627,-0.222737797,-0.831841689,-0.731082806,-0.845510712,-0.387123567,-0.387572856,-0.845476035,-0.527080594,-0.832672955
250,-0.794627253,52.5,62.5,-1.096156242,-0.731060561,-0.730365011,-0.832432164,-0.832270806,-0.641661949,-0.84458975,-0.793692783,-0.794151893,-0.845476035,-0.641364078,-0.845476537,-0.64201551,-0.832389411,-0.52754849,-0.832769749,-0.730951926,-0.730421627,-0.831841689,-0.832216049,-0.52719385,-0.794481041,-0.794120492,-0.38799116,-0.794544136,-0.52736727,-0.52734481,-0.832199726,-0.83219228,-0.794403594,-0.844789974
251,-0.832270806,57.5,62.5,0.049050451,-0.794627253,-0.845476035,-0.794151893,-0.84458975,-0.832216049,-0.730365011,-0.832432164,-0.832769749,-0.731060561,-0.832199726,-0.730421627,-0.831841689,-0.845476537,-0.844789974,-0.794544136,-0.794120492,-0.641661949,-0.794403594,-0.64201551,-0.793692783,-0.730683595,-0.832389411,-0.831888425,-0.52719385,-0.794347104,-0.642042681,-0.793685727,-0.641364078,-0.83219228,-0.730513861
252,-0.845476035,62.5,62.5,-1.198495857,-0.832769749,-0.832199726,-0.832216049,-0.832270806,-0.844789974,-0.794151893,-0.84458975,-0.794403594,-0.794627253,-0.794544136,-0.794120492,-0.793685727,-0.832432164,-0.73077615,-0.730683595,-0.831888425,-0.730365011,-0.832492042,-0.831841689,-0.730421627,-0.845476537,-0.641451194,-0.845065298,-0.64201551,-0.731077775,-0.731060561,-0.730513861,-0.731077649,-0.642042681,-0.794474913
253,-0.832199726,67.5,62.5,0.190018999,-0.844789974,-0.793685727,-0.845476035,-0.794403594,-0.73077615,-0.832216049,-0.832769749,-0.832492042,-0.730683595,-0.832270806,-0.731077649,-0.831888425,-0.845065298,-0.794151893,-0.793684081,-0.84458975,-0.641451194,-0.641886611,-0.794120492,-0.794544136,-0.831841689,-0.527312219,-0.832529236,-0.730421627,-0.794474913,-0.642035055,-0.642181845,-0.794627253,-0.832432164,-0.526835441
254,-0.793685727,72.5,62.5,1.2977059,-0.832199726,-0.73077615,-0.731077649,-0.832492042,-0.794403594,-0.844789974,-0.641886611,-0.793684081,-0.845065298,-0.845476035,-0.641451194,-0.642035055,-0.832216049,-0.526835441,-0.730683595,-0.832529236,-0.527312219,-0.832769749,-0.831888425,-0.730410527,-0.794544136,-0.794259283,-0.38762278,-0.794120492,-0.832270806,-0.527307573,-0.832014293,-0.527747364,-0.794474913,-0.84458975
255,-0.731077649,77.5,62.5,-1.033873723,-0.793684081,-0.642035055,-0.793685727,-0.641886611,-0.526835441,-0.730410527,-0.73077615,-0.832492042,-0.527307573,-0.527312219,-0.832199726,-0.832529236,-0.845065298,-0.641451194,-0.38762278,-0.794259283,-0.642174074,-0.387567408,-0.794403594,-0.844789974,-0.730254855,-0.221860706,-0.831888425,-0.730683595,-0.845476035,-0.387106186,-0.845208127,-0.387988302,-0.222243833,-0.832654948
256,-0.642035055,82.5,62.5,-0.738440754,-0.731077649,-0.730410527,-0.527307573,-0.526835441,-0.793684081,-0.387567408,-0.642174074,-0.641886611,-0.38762278,-0.387988302,-0.794259283,-0.793685727,-0.221860706,-0.222243833,-0.832492042,-0.527312219,-0.730254855,-0.832529236,-0.73077615,-0.52683203,-0.031873373,-0.845065298,-0.641451194,-0.64164352,-0.222167039,-0.222556815,-0.832199726,-0.832654948,-0.845208127,-0.032175097
257,-0.527307573,87.5,62.5,0.046563939,-0.387988302,-0.642035055,-0.387567408,-0.642174074,-0.526835441,-0.222243833,-0.730410527,-0.52683203,-0.222556815,-0.731077649,-0.221860706,-0.730254855,-0.38708129,-0.031873373,-0.641886611,-0.38762278,-0.793684081,-0.794259283,-0.032175097,-0.64164352,0.183765135,-0.527838742,-0.527312219,-0.832529236,-0.794092474,-0.793685727,-0.031482628,-0.832654948,-0.731121068,-0.73077615
258,-0.387988302,92.5,62.5,-1.01759612,-0.527307573,-0.222556815,-0.222243833,-0.52683203,-0.032175097,-0.642174074,-0.387567408,-0.38708129,-0.64164352,-0.031873373,-0.642035055,-0.730254855,0.183765135,-0.221860706,-0.526835441,-0.730410527,-0.527838742,-0.794259283,-0.38762278,-0.731121068,0.184745757,-0.731077649,-0.641253076,-0.794092474,-0.793684081,-0.641886611,-0.031482628,0.425748112,-0.832654948,-0.527312219
259,-0.222556815,97.5,62.5,-0.38328396,-0.387988302,-0.032175097,-0.38708129,-0.52683203,-0.222243833,-0.527838742,0.183765135,-0.527307573,-0.642174074,-0.64164352,-0.387567408,-0.031873373,-0.730254855,-0.221860706,0.425748112,-0.642035055,-0.641253076,-0.526835441,0.184745757,-0.730410527,-0.731121068,-0.794092474,-0.794259283,-0.031482628,-0.38762278,-0.731077649,-0.730896576,0.69252352,-0.794528407,0.425918966
260,1.302845132,2.5,67.5,0.872755412,0.984445736,1.645913831,0.985203529,0.692953917,1.301949609,0.692717952,2.014037216,0.692717094,0.425507808,0.984510408,0.426166503,1.645891049,1.302475554,0.183999248,0.425194444,2.407715258,0.425220841,2.014135121,0.184734753,0.184419109,0.692828457,1.645566713,0.985125261,-0.03129567,-0.032209328,0.184329278,2.827267329,0.184225159,0.425705032,2.408267867
261,0.985203529,7.5,67.5,0.969545014,1.302845132,0.692717094,1.301949609,0.692953917,0.984445736,1.645913831,0.984510408,0.426166503,0.425507808,1.645891049,0.425194444,0.184734753,0.692828457,0.692717952,2.014037216,0.183999248,1.302475554,0.985125261,-0.032209328,0.184225159,0.184419109,2.014135121,2.407715258,-0.03129567,1.645566713,0.425220841,-0.032263039,0.425705032,-0.222155607,0.692452568
262,0.692717094,12.5,67.5,0.383846665,0.984510408,0.985203529,0.425194444,0.426166503,0.692953917,0.692828457,1.301949609,0.184734753,1.302475554,0.184225159,1.302845132,0.183999248,1.645891049,-0.032263039,0.984445736,0.985125261,1.645913831,-0.032209328,0.425705032,0.425507808,0.692452568,-0.222155607,2.014037216,0.692717952,-0.03129567,1.645566713,-0.03131935,2.014135121,0.184419109,-0.221917969
263,0.425194444,17.5,67.5,-1.851555663,0.184734753,0.692717094,0.692828457,0.184225159,0.425705032,-0.032263039,0.426166503,0.984510408,-0.03131935,-0.032209328,0.985203529,0.985125261,-0.221915704,0.692452568,1.302475554,0.183999248,0.184425928,0.692953917,1.301949609,-0.222155607,1.645891049,0.42565341,0.425507808,-0.387643841,1.302455619,-0.221917969,1.302845132,-0.221997482,1.645913831,0.984445736
264,0.184225159,22.5,67.5,-0.053996737,0.425705032,0.425194444,-0.03131935,-0.032263039,-0.221915704,0.184734753,0.184425928,0.692828457,-0.221997482,-0.222155607,0.692717094,0.692452568,0.985125261,0.984510408,0.426166503,-0.387643841,0.42565341,-0.387123567,-0.031443538,-0.032209328,0.184488369,0.183999248,1.302475554,-0.527080594,-0.388054584,0.985203529,0.985278268,-0.387652238,1.301949609,-0.527795344
265,-0.03131935,27.5,67.5,1.064773214,0.184425928,-0.221997482,0.184225159,-0.221915704,-0.032263039,-0.387123567,0.425705032,-0.031443538,0.425194444,-0.387652238,0.42565341,-0.387643841,0.692828457,0.692452568,0.184488369,0.184734753,-0.527080594,-0.222737797,-0.52734481,-0.222155607,-0.031338177,-0.641810952,-0.032209328,0.985125261,0.692717094,0.692153286,-0.527795344,-0.52754849,-0.641364078,0.426145806
266,-0.221997482,32.5,67.5,0.813195037,-0.387123567,-0.387652238,-0.03131935,-0.031443538,0.184425928,-0.221915704,-0.222737797,-0.52734481,0.184488369,-0.52754849,-0.527080594,0.184225159,-0.032263039,-0.641810952,-0.031338177,-0.38799116,-0.387643841,-0.641364078,0.42565341,0.425705032,-0.222155607,-0.2228485,0.692452568,-0.730951926,0.425194444,0.426145806,-0.641661949,-0.642022614,-0.731082806,0.184268636
267,-0.387652238,37.5,67.5,-0.190816474,-0.52734481,-0.221997482,-0.52754849,-0.222737797,-0.38799116,-0.031443538,-0.387123567,-0.641364078,-0.031338177,-0.03131935,-0.641810952,-0.641661949,-0.730951926,0.184488369,-0.731060561,0.184425928,-0.2228485,-0.527080594,-0.52719385,-0.221915704,-0.793692783,-0.387643841,0.42565341,-0.387572856,-0.730365011,-0.731082806,0.184225159,0.184268636,0.426145806,-0.032140779
268,-0.52754849,42.5,67.5,-2.699929809,-0.387652238,-0.38799116,-0.641661949,-0.641364078,-0.52719385,-0.731060561,-0.222737797,-0.52734481,-0.2228485,-0.730365011,-0.730951926,-0.221997482,-0.031338177,-0.387123567,-0.793692783,-0.641810952,-0.64201551,-0.794627253,-0.031443538,-0.387572856,-0.52736727,0.184488369,-0.527080594,-0.832432164,-0.03131935,-0.794481041,-0.794151893,-0.032140779,0.184268636,-0.731082806
269,-0.641661949,47.5,67.5,0.060966639,-0.52754849,-0.730365011,-0.52719385,-0.731060561,-0.794627253,-0.38799116,-0.641364078,-0.64201551,-0.387572856,-0.387652238,-0.794151893,-0.793692783,-0.832432164,-0.2228485,-0.730421627,-0.730951926,-0.52736727,-0.222737797,-0.52734481,-0.832270806,-0.84458975,-0.642042681,-0.641810952,-0.031338177,-0.832216049,-0.222401659,-0.221997482,-0.832389411,-0.031443538,-0.387123567
270,-0.730365011,52.5,67.5,0.573751697,-0.794627253,-0.794151893,-0.64201551,-0.641661949,-0.731060561,-0.730421627,-0.52719385,-0.832270806,-0.52754849,-0.832432164,-0.832216049,-0.52736727,-0.845476035,-0.793692783,-0.794544136,-0.641364078,-0.642042681,-0.84458975,-0.38799116,-0.387572856,-0.832769749,-0.731077775,-0.2228485,-0.730951926,-0.844789974,-0.387210581,-0.387652238,-0.845476537,-0.832199726,-0.831841689
271,-0.794151893,57.5,67.5,0.04580358,-0.730421627,-0.832270806,-0.730365011,-0.832216049,-0.64201551,-0.794544136,-0.794627253,-0.845476035,-0.641661949,-0.642042681,-0.84458975,-0.844789974,-0.832432164,-0.832769749,-0.831888425,-0.832199726,-0.731060561,-0.52719385,-0.731077775,-0.52736727,-0.387572856,-0.794474913,-0.793692783,-0.794403594,-0.52754849,-0.831841689,-0.527541044,-0.832492042,-0.794120492,-0.845065298
272,-0.832216049,62.5,67.5,0.15741254,-0.794544136,-0.845476035,-0.844789974,-0.794151893,-0.832199726,-0.730421627,-0.831888425,-0.832270806,-0.832769749,-0.730365011,-0.832492042,-0.731077775,-0.793685727,-0.794403594,-0.84458975,-0.845065298,-0.642042681,-0.794474913,-0.64201551,-0.794627253,-0.832432164,-0.73077615,-0.52736727,-0.832014293,-0.641661949,-0.642047504,-0.793684081,-0.794120492,-0.730563551,-0.831841689
273,-0.844789974,67.5,67.5,0.431565373,-0.832199726,-0.831888425,-0.832492042,-0.832216049,-0.845476035,-0.794544136,-0.793685727,-0.845065298,-0.794474913,-0.793684081,-0.794151893,-0.794403594,-0.832529236,-0.832769749,-0.731077649,-0.730421627,-0.731077775,-0.832014293,-0.832270806,-0.73077615,-0.845208127,-0.84458975,-0.641886611,-0.642042681,-0.730365011,-0.730410527,-0.730683595,-0.730563551,-0.641451194,-0.64201551
274,-0.832492042,72.5,67.5,-0.396549736,-0.793684081,-0.845065298,-0.844789974,-0.793685727,-0.832529236,-0.731077649,-0.832199726,-0.831888425,-0.832216049,-0.730410527,-0.73077615,-0.832014293,-0.794474913,-0.794259283,-0.794403594,-0.794544136,-0.642035055,-0.845476035,-0.641886611,-0.845208127,-0.832654948,-0.832769749,-0.731077775,-0.526835441,-0.793750627,-0.794151893,-0.641451194,-0.642174074,-0.730563551,-0.832270806
275,-0.793684081,77.5,67.5,1.309978226,-0.731077649,-0.832529236,-0.730410527,-0.832492042,-0.794259283,-0.793685727,-0.642035055,-0.845065298,-0.845208127,-0.844789974,-0.642174074,-0.641886611,-0.730254855,-0.73077615,-0.831888425,-0.527307573,-0.832199726,-0.526835441,-0.832654948,-0.832014293,-0.794092474,-0.387567408,-0.794474913,-0.794403594,-0.832216049,-0.832333031,-0.527312219,-0.52683203,-0.64164352,-0.387988302
276,-0.730410527,82.5,67.5,0.4703934,-0.793684081,-0.642174074,-0.642035055,-0.794259283,-0.730254855,-0.527307573,-0.731077649,-0.832529236,-0.52683203,-0.832492042,-0.526835441,-0.832654948,-0.387567408,-0.64164352,-0.387988302,-0.845065298,-0.641886611,-0.793685727,-0.845208127,-0.794092474,-0.832014293,-0.73077615,-0.731121068,-0.222243833,-0.38708129,-0.845502297,-0.844789974,-0.38762278,-0.527838742,-0.832333031
277,-0.642174074,87.5,67.5,-1.242670271,-0.730410527,-0.730254855,-0.527307573,-0.52683203,-0.794259283,-0.387988302,-0.642035055,-0.64164352,-0.794092474,-0.793684081,-0.38708129,-0.387567408,-0.731077649,-0.222243833,-0.731121068,-0.222556815,-0.832654948,-0.832529236,-0.526835441,-0.527838742,-0.845208127,-0.032175097,-0.641253076,-0.641886611,-0.221860706,-0.832786376,-0.832492042,-0.794528407,-0.38762278,-0.031873373
278,-0.52683203,92.5,67.5,1.381575456,-0.38708129,-0.642174074,-0.64164352,-0.387988302,-0.527307573,-0.730254855,-0.222556815,-0.527838742,-0.731121068,-0.730410527,-0.222243833,-0.794259283,-0.641253076,-0.794092474,-0.032175097,-0.642035055,-0.387567408,-0.526835441,-0.832654948,-0.794528407,-0.793684081,-0.031873373,-0.221860706,-0.730896576,-0.731077649,-0.832529236,-0.832786376,0.183765135,-0.845208127,-0.38762278
279,-0.38708129,97.5,67.5,1.204458937,-0.527838742,-0.222556815,-0.52683203,-0.387988302,-0.64164352,-0.641253076,-0.032175097,-0.642174074,-0.527307573,-0.730254855,-0.222243833,-0.731121068,-0.794092474,-0.387567408,0.183765135,-0.730896576,-0.730410527,-0.794528407,-0.642035055,-0.031873373,-0.794259283,-0.832786376,-0.526835441,-0.221860706,-0.832654948,-0.793684081,-0.794683432,0.425748112,-0.832441667,-0.731077649
280,1.645913831,2.5,72.5,0.824073964,1.302845132,1.301949609,2.014037216,1.645891049,0.985203529,2.407715258,0.984510408,0.984445736,2.014135121,1.302475554,0.692953917,0.692717094,0.426166503,1.645566713,0.692717952,2.827267329,0.692828457,2.408267867,0.985125261,0.425194444,0.425507808,2.013825549,0.183999248,0.184734753,1.302455619,3.271636649,0.425705032,0.425220841,0.692452568,0.184225159
281,1.301949609,7.5,72.5,-1.662629402,1.645913831,1.645891049,0.985203529,0.984510408,1.302475554,0.692717094,2.014037216,1.302845132,2.014135121,0.692828457,0.692953917,2.407715258,0.425194444,0.984445736,0.985125261,1.645566713,0.426166503,1.302455619,0.184734753,0.425705032,2.408267867,0.425507808,2.827267329,0.184225159,0.692717952,0.692452568,2.013825549,0.183999248,-0.032263039,-0.032209328
282,0.984510408,12.5,72.5,-0.569306344,0.692828457,1.301949609,1.302475554,0.692717094,1.645891049,0.425194444,0.985203529,0.985125261,0.426166503,0.425705032,1.645913831,1.645566713,2.014135121,1.302845132,0.692953917,1.302455619,2.014037216,0.692452568,0.184734753,0.184225159,0.985278268,2.407715258,0.984445736,-0.032263039,2.013825549,0.183999248,0.184425928,-0.032209328,0.425507808,2.408267867
283,0.692828457,17.5,72.5,0.635513817,0.425194444,0.425705032,0.984510408,0.985125261,0.692452568,0.692717094,1.302475554,0.184225159,0.184425928,1.302455619,0.184734753,1.301949609,0.985278268,0.42565341,-0.032263039,1.645566713,0.426166503,1.645891049,-0.03131935,0.985203529,0.692953917,0.692153286,2.014135121,-0.221915704,1.645084665,1.645913831,-0.031443538,-0.032209328,1.302845132,0.183999248
284,0.425705032,22.5,72.5,0.043722008,0.692828457,0.184225159,0.184425928,0.692452568,-0.03131935,0.985125261,0.425194444,0.42565341,-0.031443538,-0.032263039,0.984510408,0.985278268,-0.221915704,1.302475554,1.302455619,0.184488369,0.692153286,0.692717094,-0.221997482,0.184734753,0.426166503,0.426145806,-0.387123567,1.645566713,-0.222737797,-0.222155607,1.301949609,1.302745708,1.645891049,-0.387643841
285,0.184425928,27.5,72.5,0.348012304,-0.031443538,-0.03131935,0.42565341,0.425705032,0.184225159,0.184488369,0.692452568,-0.221997482,-0.221915704,0.692153286,-0.222737797,0.692828457,-0.031338177,0.985125261,0.426145806,-0.032263039,-0.387123567,0.425194444,0.985278268,-0.387652238,0.184734753,-0.52734481,1.302455619,0.184268636,0.984510408,0.984922636,-0.38799116,-0.387643841,-0.527080594,-0.52754849
286,-0.031443538,32.5,72.5,2.459593549,-0.222737797,-0.221997482,0.184488369,0.184425928,-0.031338177,0.42565341,-0.387652238,-0.03131935,0.425705032,-0.38799116,-0.387123567,0.426145806,0.692153286,-0.52754849,-0.52734481,-0.2228485,-0.221915704,0.184225159,0.692452568,0.184268636,-0.641364078,-0.032140779,-0.032263039,0.985278268,-0.527080594,-0.52719385,0.692828457,0.692992197,0.425177709,-0.641810952
287,-0.222737797,37.5,72.5,-0.818380324,-0.387652238,-0.031338177,-0.38799116,-0.031443538,-0.52754849,-0.2228485,0.184488369,-0.221997482,-0.52734481,0.184268636,-0.52719385,0.184425928,-0.641364078,-0.387572856,-0.03131935,0.42565341,-0.641661949,-0.387123567,0.426145806,-0.032140779,-0.731060561,-0.221915704,-0.222401659,0.692153286,-0.641810952,0.425705032,-0.64201551,0.425177709,0.184296917,-0.527080594
288,-0.38799116,42.5,72.5,-2.113200115,-0.2228485,-0.222737797,-0.52754849,-0.52719385,-0.641661949,-0.387652238,-0.031338177,-0.387572856,-0.032140779,-0.64201551,-0.641364078,-0.031443538,-0.730365011,-0.52734481,-0.222401659,-0.731060561,0.184268636,-0.52736727,0.184488369,-0.221997482,0.426145806,-0.387210581,-0.387123567,-0.794627253,-0.730951926,-0.730421627,0.184296917,0.184425928,0.425177709,-0.641810952
289,-0.52719385,47.5,72.5,0.273695272,-0.38799116,-0.641661949,-0.64201551,-0.387572856,-0.2228485,-0.52754849,-0.730365011,-0.52736727,-0.731060561,-0.222401659,-0.222737797,-0.730421627,-0.031338177,-0.794627253,-0.387652238,-0.794151893,-0.387210581,-0.032140779,-0.642042681,-0.641364078,-0.527541044,-0.52734481,0.184268636,-0.832270806,-0.793692783,-0.031443538,-0.794544136,-0.03126762,-0.221997482,-0.222029996
290,-0.64201551,52.5,72.5,-0.687596841,-0.52719385,-0.730365011,-0.730421627,-0.52736727,-0.387572856,-0.642042681,-0.794151893,-0.641661949,-0.38799116,-0.794627253,-0.794544136,-0.387210581,-0.731060561,-0.527541044,-0.222401659,-0.2228485,-0.731077775,-0.52754849,-0.832270806,-0.832216049,-0.032140779,-0.641364078,-0.642047504,-0.845476035,-0.222737797,-0.832432164,-0.222029996,-0.831888425,-0.794474913,-0.84458975
291,-0.730421627,57.5,72.5,0.446041053,-0.794544136,-0.642042681,-0.64201551,-0.794151893,-0.731077775,-0.52736727,-0.730365011,-0.832216049,-0.832270806,-0.52719385,-0.527541044,-0.831888425,-0.845476035,-0.794474913,-0.387572856,-0.641661949,-0.794627253,-0.642047504,-0.844789974,-0.387210581,-0.222401659,-0.731060561,-0.832199726,-0.730563551,-0.38799116,-0.387931784,-0.84458975,-0.845065298,-0.832492042,-0.832432164
292,-0.794544136,62.5,72.5,-0.812384724,-0.730421627,-0.731077775,-0.831888425,-0.832216049,-0.794151893,-0.642042681,-0.794474913,-0.844789974,-0.64201551,-0.845065298,-0.642047504,-0.845476035,-0.832492042,-0.832199726,-0.52736727,-0.730365011,-0.832014293,-0.832270806,-0.730563551,-0.527541044,-0.387210581,-0.793750627,-0.794627253,-0.793685727,-0.832529236,-0.832769749,-0.52719385,-0.526991323,-0.794403594,-0.84458975
293,-0.831888425,67.5,72.5,2.21205548,-0.794474913,-0.794544136,-0.845065298,-0.844789974,-0.731077775,-0.832216049,-0.832014293,-0.832492042,-0.832529236,-0.832199726,-0.730421627,-0.730563551,-0.642047504,-0.794151893,-0.793684081,-0.793685727,-0.642042681,-0.845208127,-0.845476035,-0.793750627,-0.832270806,-0.527541044,-0.731077649,-0.832333031,-0.794403594,-0.64201551,-0.794259283,-0.642082037,-0.832769749,-0.730863531
294,-0.845065298,72.5,72.5,-0.123705972,-0.832492042,-0.832014293,-0.831888425,-0.832529236,-0.793684081,-0.845208127,-0.794474913,-0.844789974,-0.793750627,-0.794259283,-0.794544136,-0.793685727,-0.731077649,-0.832654948,-0.832216049,-0.832333031,-0.832199726,-0.730410527,-0.730563551,-0.731077775,-0.845476035,-0.845502297,-0.642035055,-0.642047504,-0.730421627,-0.730863531,-0.73077615,-0.730254855,-0.642082037,-0.794403594
295,-0.832529236,77.5,72.5,-0.477335506,-0.793684081,-0.794259283,-0.845065298,-0.845208127,-0.832492042,-0.730410527,-0.832654948,-0.832014293,-0.831888425,-0.731077649,-0.730254855,-0.832333031,-0.793685727,-0.793750627,-0.794092474,-0.844789974,-0.794474913,-0.642174074,-0.845502297,-0.642035055,-0.527307573,-0.832786376,-0.730563551,-0.832199726,-0.794544136,-0.793703767,-0.64164352,-0.641886611,-0.731077775,-0.731121068
296,-0.794259283,82.5,72.5,-0.166261491,-0.730410527,-0.832654948,-0.832529236,-0.730254855,-0.793684081,-0.642174074,-0.794092474,-0.845208127,-0.845065298,-0.64164352,-0.845502297,-0.642035055,-0.527307573,-0.832492042,-0.731121068,-0.832014293,-0.52683203,-0.731077649,-0.832333031,-0.832786376,-0.387988302,-0.794528407,-0.793750627,-0.793685727,-0.83244114,-0.831888425,-0.526835441,-0.527838742,-0.844789974,-0.38708129
297,-0.730254855,87.5,72.5,0.862563384,-0.794259283,-0.64164352,-0.794092474,-0.642174074,-0.52683203,-0.832654948,-0.730410527,-0.731121068,-0.832786376,-0.527838742,-0.832529236,-0.527307573,-0.794528407,-0.641253076,-0.387988302,-0.845502297,-0.642035055,-0.38708129,-0.845208127,-0.793684081,-0.731077649,-0.222556815,-0.832333031,-0.730896576,-0.387567408,-0.845065298,-0.844628009,-0.832441667,-0.222243833,-0.526835441
298,-0.64164352,92.5,72.5,0.097340485,-0.731121068,-0.730254855,-0.527838742,-0.52683203,-0.794092474,-0.641253076,-0.642174074,-0.38708129,-0.794528407,-0.794259283,-0.387988302,-0.832786376,-0.730410527,-0.222556815,-0.730896576,-0.527307573,-0.832654948,-0.845502297,-0.642035055,-0.832441667,-0.222243833,-0.832529236,-0.844628009,-0.032175097,-0.794683432,-0.845208127,-0.387567408,-0.793684081,-0.731077649,-0.832333031
299,-0.527838742,97.5,72.5,-1.625616739,-0.38708129,-0.64164352,-0.641253076,-0.731121068,-0.52683203,-0.222556815,-0.730896576,-0.730254855,-0.794528407,-0.794092474,-0.642174074,-0.387988302,-0.832786376,-0.527307573,-0.794683432,-0.794259283,-0.032175097,-0.222243833,-0.832441667,-0.832654948,-0.730410527,-0.642035055,-0.387567408,-0.844628009,-0.845502297,0.183765135,-0.832529236,-0.831799106,-0.845208127,-0.031873373
300,2.014037216,2.5,77.5,-0.004620768,1.645913831,1.645891049,2.407715258,1.301949609,2.014135121,1.302475554,2.827267329,1.302845132,1.645566713,2.408267867,0.985203529,0.984510408,2.013825549,0.692717094,3.271636649,0.984445736,0.985125261,0.692953917,2.826827918,1.302455619,0.692828457,1.645084665,0.425194444,2.407715395,0.426166503,0.692717952,0.692452568,3.742506635,0.425705032,0.425507808
301,1.645891049,7.5,77.5,0.760242168,1.302475554,2.014135121,1.301949609,2.014037216,1.645566713,2.407715258,1.645913831,0.984510408,2.408267867,0.985125261,0.985203529,1.302845132,1.302455619,0.692828457,2.013825549,2.827267329,0.692717094,0.425194444,1.645084665,0.692953917,0.692452568,2.826827918,0.984445736,2.407715395,0.985278268,0.425705032,3.271636649,0.426166503,0.184225159,0.184734753
302,1.302475554,12.5,77.5,0.038990913,1.645566713,1.645891049,0.984510408,0.985125261,1.302455619,2.014135121,0.692828457,1.301949609,2.014037216,0.692717094,2.013825549,0.692452568,0.425705032,0.985278268,0.985203529,2.408267867,1.645084665,1.645913831,2.407715258,0.425194444,1.302745708,2.827267329,1.302845132,0.184225159,2.407715395,0.42565341,0.426166503,0.692953917,2.826827918,0.184734753
303,0.985125261,17.5,77.5,0.735072142,1.302475554,0.692828457,1.302455619,0.692452568,0.425705032,0.985278268,1.645566713,0.984510408,1.645891049,0.42565341,1.645084665,0.425194444,2.014135121,0.692153286,1.302745708,1.301949609,0.692717094,2.013825549,0.184425928,0.184225159,2.408267867,0.985203529,-0.03131935,0.984922636,2.01387183,0.184734753,2.014037216,0.184488369,0.426166503,1.645913831
304,0.692452568,22.5,77.5,-0.146472627,0.425705032,0.985278268,0.985125261,0.42565341,0.184425928,1.302455619,0.692153286,0.692828457,1.302745708,1.302475554,0.184488369,0.184225159,0.984922636,0.984510408,0.426145806,1.645566713,-0.03131935,1.645084665,0.425194444,-0.031443538,0.692992197,2.013825549,0.692717094,-0.221997482,-0.031338177,1.645891049,1.645463156,-0.032263039,2.01387183,1.301949609
305,0.42565341,27.5,77.5,-0.057887335,0.184488369,0.692452568,0.184425928,0.692153286,-0.031443538,0.426145806,0.425705032,0.985278268,0.984922636,-0.031338177,-0.03131935,0.985125261,1.302455619,1.302745708,0.692992197,-0.221997482,0.692828457,0.184268636,-0.222737797,0.184225159,0.425177709,1.645084665,0.425194444,-0.387652238,-0.2228485,1.302475554,1.302333321,-0.221915704,-0.032140779,-0.38799116
