,id,y,longitude,latitude,z,nn0,nn1,nn2,nn3,nn4,nn5,nn6,nn7,nn8,nn9,nn10,nn11,nn12,nn13,nn14,nn15,nn16,nn17,nn18,nn19,nn20,nn21,nn22,nn23,nn24,nn25,nn26,nn27,nn28,nn29,lon_group,lat_group,s_id,lon_group1,lon_group2,lon_group3,lon_group4,lon_group5,lat_group1,lat_group2,lat_group3,lat_group4,lat_group5
49,49,-0.222056855,47.5,12.5,0.655647883,-0.031603112,-0.387220354,-0.032067463,-0.387768391,-0.222141045,-0.526926624,-0.222805874,0.184476164,0.183893748,0.18422073600000002,-0.5268270310000001,-0.526958995,-0.641254965,-0.031809704,-0.64128446,-0.031305729,-0.38805473700000004,0.426173225,0.42601213299999996,-0.387055656,-0.22259972,-0.22241477699999998,-0.73073327,0.692910262,0.426191085,-0.642061542,-0.641632494,-0.730473383,-0.527460557,-0.730545805,3,1,1,2,0,1,2,2,1,0,2,2,2
50,50,-0.031603112,52.5,12.5,0.321925265,-0.222056855,0.184476164,-0.222805874,0.183893748,-0.387220354,-0.031809704,0.42601213299999996,-0.032067463,0.426173225,-0.387768391,-0.387055656,0.426191085,-0.526926624,0.692910262,0.6929638229999999,0.18422073600000002,-0.526958995,-0.222141045,0.18454937,-0.22259972,0.984284507,-0.031305729,-0.64128446,-0.031456185,0.69283147,-0.5273439839999999,-0.5268270310000001,0.425268339,0.984493666,-0.387501014,3,1,1,2,2,1,0,2,1,0,2,2,2
51,51,0.183893748,57.5,12.5,-0.783838941,-0.031603112,0.426191085,0.42601213299999996,-0.031809704,0.6929638229999999,-0.222805874,0.184476164,0.18454937,-0.22259972,-0.222056855,0.69283147,0.692910262,0.984284507,0.425268339,0.984493666,-0.031456185,-0.387055656,-0.032067463,-0.387220354,0.426173225,0.18422073600000002,-0.526958995,1.302315869,0.184752682,0.9848299540000001,-0.387501014,-0.387768391,-0.222141045,1.302701628,-0.222603894,3,1,1,2,2,1,0,2,1,0,2,2,2
52,52,0.426191085,62.5,12.5,1.57572752,0.18454937,0.183893748,0.6929638229999999,0.69283147,-0.031809704,0.42601213299999996,0.984493666,0.425268339,0.984284507,-0.031603112,-0.031456185,0.9848299540000001,0.184476164,1.302701628,0.6922641959999999,-0.22259972,1.302315869,-0.222805874,0.692910262,0.184752682,-0.387055656,1.645473236,0.426173225,0.425227378,1.30259452,-0.222603894,-0.222056855,-0.387501014,0.985063362,-0.032009485,4,1,1,2,2,0,1,2,1,0,2,2,2
53,53,0.69283147,67.5,12.5,0.642899306,0.426191085,0.984493666,0.9848299540000001,0.425268339,0.6929638229999999,0.6922641959999999,1.302701628,0.18454937,1.302315869,0.183893748,0.184752682,1.30259452,0.984284507,0.425227378,1.6450379480000001,-0.031456185,0.985063362,-0.031809704,0.42601213299999996,1.645473236,2.01434145,0.692141296,-0.22259972,0.692910262,-0.031603112,1.6458601169999998,-0.032009485,-0.222603894,0.184476164,-0.222805874,4,1,1,2,2,0,1,2,1,0,2,2,2
54,54,0.9848299540000001,72.5,12.5,0.089760647,0.6922641959999999,1.30259452,0.69283147,1.302701628,0.985063362,0.425268339,1.6450379480000001,0.984493666,1.645473236,1.6458601169999998,0.426191085,0.425227378,0.692141296,1.302315869,2.01434145,0.6929638229999999,1.3028089040000002,0.184752682,2.0136804980000003,0.18454937,2.4078094969999997,-0.031456185,0.984284507,0.984324326,2.0140851619999998,0.183746388,0.183893748,0.42601213299999996,-0.031809704,0.425493186,4,1,1,2,2,2,1,0,1,0,2,2,2
55,55,1.30259452,77.5,12.5,0.276550747,0.9848299540000001,0.985063362,1.6458601169999998,1.6450379480000001,0.6922641959999999,1.302701628,1.3028089040000002,2.0136804980000003,0.692141296,0.69283147,2.01434145,2.0140851619999998,1.645473236,0.425268339,0.984493666,2.407569877,0.425227378,0.984324326,1.64576816,2.4078094969999997,2.827041195,0.184752682,1.302315869,1.301950628,2.407876835,0.426191085,0.425493186,2.826940258,0.692277448,0.18454937,4,1,1,2,2,2,1,0,1,0,2,2,2
56,56,1.6458601169999998,82.5,12.5,0.6792888159999999,2.0140851619999998,1.3028089040000002,2.0136804980000003,1.30259452,2.407569877,1.6450379480000001,1.64576816,0.985063362,2.4078094969999997,2.407876835,0.984324326,0.9848299540000001,2.827041195,1.302701628,2.01434145,2.013645953,0.6922641959999999,2.826940258,1.301950628,0.692141296,0.425227378,1.645473236,1.6455814080000002,3.2716902310000004,0.69283147,0.692277448,2.827421067,2.40749911,0.425268339,0.985000749,5,1,1,2,2,2,0,1,1,0,2,2,2
57,57,2.0140851619999998,87.5,12.5,0.08983288699999999,2.407569877,2.407876835,1.64576816,1.6458601169999998,2.013645953,2.826940258,1.3028089040000002,2.0136804980000003,1.30259452,2.827041195,2.827421067,1.301950628,2.4078094969999997,3.2716902310000004,1.6455814080000002,1.6450379480000001,0.985063362,0.984324326,2.40749911,3.2720364639999997,2.01434846,0.692141296,2.01434145,3.742664092,0.985000749,0.9848299540000001,1.301958494,0.692277448,1.302701628,0.6922641959999999,5,1,1,2,2,2,0,1,1,0,2,2,2
58,58,2.407876835,92.5,12.5,-2.9930900830000002,2.827421067,2.826940258,2.013645953,2.0140851619999998,3.2720364639999997,1.64576816,2.407569877,2.40749911,1.6455814080000002,3.2716902310000004,1.6458601169999998,2.01434846,1.301950628,1.3028089040000002,3.742664092,2.0136804980000003,2.827041195,0.984324326,2.4078094969999997,1.30259452,1.301958494,0.985063362,0.985000749,1.6450379480000001,1.645610344,2.01434145,0.692141296,0.692277448,0.9848299540000001,0.9845543240000001,5,1,1,2,2,2,2,1,1,0,2,2,2
59,59,2.827421067,97.5,12.5,0.28488295399999997,2.407876835,2.40749911,3.2720364639999997,2.013645953,2.826940258,3.742664092,2.0140851619999998,2.01434846,1.64576816,1.6455814080000002,3.2716902310000004,2.407569877,2.827041195,1.301950628,1.645610344,1.6458601169999998,2.0136804980000003,1.301958494,1.3028089040000002,2.4078094969999997,0.984324326,0.985000749,1.30259452,1.302429085,0.9845543240000001,0.985063362,1.6450379480000001,0.692277448,0.692141296,0.6930007570000001,5,1,1,2,2,2,2,1,1,0,2,2,2
60,60,-0.730823384,2.5,17.5,-0.36723464299999997,-0.641185501,-0.794071201,-0.794081555,-0.832475282,-0.7305112490000001,-0.526857323,-0.8320164059999999,-0.832449153,-0.845499635,-0.844653098,-0.7941302720000001,-0.641253362,-0.731069472,-0.8323826790000001,-0.844504422,-0.388062599,-0.844501725,-0.83263343,-0.5278369479999999,-0.8323570259999999,-0.8325677359999999,-0.7939946259999999,-0.793698782,-0.793686362,-0.641629699,-0.8326336529999999,-0.222410448,-0.794673052,-0.38795006,-0.8454752609999999,1,1,1,1,2,2,2,2,1,0,2,2,2
61,61,-0.794081555,7.5,17.5,0.185230565,-0.7305112490000001,-0.730823384,-0.832475282,-0.8320164059999999,-0.7941302720000001,-0.794071201,-0.844653098,-0.641185501,-0.641253362,-0.844501725,-0.845499635,-0.526857323,-0.8323826790000001,-0.8323570259999999,-0.731069472,-0.832449153,-0.83263343,-0.793698782,-0.793686362,-0.8326336529999999,-0.5278369479999999,-0.8325677359999999,-0.844504422,-0.388062599,-0.794673052,-0.641629699,-0.8454752609999999,-0.7939946259999999,-0.832610071,-0.730159131,1,1,1,1,2,2,2,2,1,0,2,2,2
62,62,-0.8320164059999999,12.5,17.5,0.5818237270000001,-0.7941302720000001,-0.794081555,-0.844501725,-0.844653098,-0.832475282,-0.8323570259999999,-0.7305112490000001,-0.83263343,-0.731069472,-0.730823384,-0.8326336529999999,-0.8323826790000001,-0.641253362,-0.794673052,-0.641185501,-0.793698782,-0.794071201,-0.793686362,-0.845499635,-0.8454752609999999,-0.832449153,-0.730159131,-0.526857323,-0.832610071,-0.7939946259999999,-0.641629699,-0.793685069,-0.5278369479999999,-0.8325677359999999,-0.730340274,1,1,1,1,0,2,2,2,1,0,2,2,2
63,63,-0.844501725,17.5,17.5,1.399736827,-0.8320164059999999,-0.8323570259999999,-0.83263343,-0.8326336529999999,-0.844653098,-0.794673052,-0.7941302720000001,-0.8454752609999999,-0.793686362,-0.793698782,-0.793685069,-0.794081555,-0.832475282,-0.731069472,-0.832610071,-0.8320037220000001,-0.7305112490000001,-0.73042771,-0.8323826790000001,-0.730159131,-0.844949051,-0.641253362,-0.845499635,-0.641905019,-0.730473383,-0.730823384,-0.731067668,-0.730340274,-0.794071201,-0.641185501,1,1,1,1,0,2,2,2,1,0,2,2,2
64,64,-0.8326336529999999,22.5,17.5,-0.727292059,-0.8454752609999999,-0.844501725,-0.793685069,-0.794673052,-0.8320037220000001,-0.73042771,-0.83263343,-0.8323570259999999,-0.730159131,-0.832610071,-0.730473383,-0.8320164059999999,-0.794284667,-0.844949051,-0.793686362,-0.844653098,-0.793698782,-0.642061542,-0.641905019,-0.7941302720000001,-0.731069472,-0.832504028,-0.8323826790000001,-0.527460557,-0.64149299,-0.641254965,-0.7941760920000001,-0.794081555,-0.731067668,-0.7305112490000001,2,1,1,0,1,2,2,2,1,0,2,2,2
65,65,-0.793685069,27.5,17.5,1.302542632,-0.8320037220000001,-0.8326336529999999,-0.73042771,-0.730473383,-0.794673052,-0.642061542,-0.8454752609999999,-0.794284667,-0.844949051,-0.641905019,-0.641254965,-0.844501725,-0.730159131,-0.832610071,-0.832504028,-0.83263343,-0.527460557,-0.73073327,-0.5268270310000001,-0.8323570259999999,-0.7942371979999999,-0.793686362,-0.38805473700000004,-0.793698782,-0.526926624,-0.527385071,-0.832506807,-0.8320164059999999,-0.387768391,-0.845295283,2,1,1,0,1,2,2,2,1,0,2,2,2
66,66,-0.730473383,32.5,17.5,0.33584812,-0.642061542,-0.641254965,-0.793685069,-0.794284667,-0.73042771,-0.8320037220000001,-0.73073327,-0.5268270310000001,-0.8326336529999999,-0.526926624,-0.527460557,-0.832504028,-0.7942371979999999,-0.38805473700000004,-0.8454752609999999,-0.64128446,-0.794673052,-0.844949051,-0.387768391,-0.641905019,-0.730545805,-0.730159131,-0.832610071,-0.222141045,-0.387220354,-0.844501725,-0.38704845600000004,-0.845295283,-0.83275254,-0.22241477699999998,2,1,1,2,1,0,2,2,1,0,2,2,2
67,67,-0.641254965,37.5,17.5,1.0385060990000001,-0.730473383,-0.526926624,-0.73073327,-0.5268270310000001,-0.64128446,-0.642061542,-0.387768391,-0.794284667,-0.387220354,-0.38805473700000004,-0.7942371979999999,-0.793685069,-0.73042771,-0.222056855,-0.8320037220000001,-0.832504028,-0.526958995,-0.527460557,-0.222141045,-0.730545805,-0.844949051,-0.641905019,-0.641632494,-0.032067463,-0.8326336529999999,-0.22241477699999998,-0.83275254,-0.222805874,-0.845295283,-0.7946533090000001,2,1,1,2,1,0,2,2,1,0,2,2,2
68,68,-0.526926624,42.5,17.5,0.920728568,-0.641254965,-0.387220354,-0.387768391,-0.64128446,-0.526958995,-0.222056855,-0.73073327,-0.5268270310000001,-0.222141045,-0.730545805,-0.730473383,-0.222805874,-0.7942371979999999,-0.642061542,-0.641632494,-0.794284667,-0.38805473700000004,-0.387055656,-0.031603112,-0.032067463,-0.5273439839999999,-0.527460557,-0.832504028,0.184476164,-0.793685069,-0.031305729,-0.031809704,-0.7946533090000001,-0.22241477699999998,-0.83275254,3,1,1,2,0,1,2,2,1,0,2,2,2
69,69,-0.387220354,47.5,17.5,0.720878163,-0.222056855,-0.222805874,-0.526926624,-0.526958995,-0.387768391,-0.64128446,-0.387055656,-0.031603112,-0.031809704,-0.032067463,-0.641632494,-0.641254965,0.183893748,-0.5268270310000001,-0.730545805,-0.5273439839999999,-0.222141045,-0.22259972,-0.73073327,0.184476164,0.42601213299999996,-0.7942371979999999,-0.387501014,-0.38805473700000004,0.18454937,-0.7305501409999999,0.18422073600000002,-0.730473383,-0.794284667,0.426173225,3,1,1,2,0,1,2,2,1,0,2,2,2
70,70,-0.222805874,52.5,17.5,-1.043118939,-0.031603112,-0.387220354,-0.031809704,-0.387055656,0.183893748,-0.22259972,-0.222056855,-0.526958995,0.184476164,-0.5273439839999999,-0.526926624,0.18454937,-0.641632494,-0.031456185,0.42601213299999996,-0.64128446,-0.387768391,-0.032067463,0.426191085,-0.387501014,-0.222141045,0.6929638229999999,-0.222603894,-0.730545805,-0.6414196560000001,0.426173225,0.425268339,-0.641254965,0.692910262,0.184752682,3,1,1,2,2,1,0,2,1,0,2,2,2
71,71,-0.031809704,57.5,17.5,-0.09018638699999999,-0.22259972,0.18454937,0.183893748,-0.222805874,-0.031456185,-0.031603112,-0.387055656,0.426191085,-0.387220354,-0.387501014,0.425268339,0.42601213299999996,0.6929638229999999,0.69283147,-0.526958995,0.184752682,-0.222603894,0.184476164,-0.222056855,-0.5273439839999999,-0.032009485,-0.641632494,0.984493666,-0.032067463,-0.527571728,-0.526926624,0.692910262,0.6922641959999999,0.984284507,-0.387555806,3,1,1,2,2,1,0,2,1,0,2,2,2
72,72,0.18454937,62.5,17.5,0.623518162,-0.031456185,-0.031809704,0.426191085,0.425268339,-0.22259972,0.184752682,0.183893748,0.69283147,0.6929638229999999,0.6922641959999999,-0.222805874,-0.222603894,-0.032009485,0.42601213299999996,0.984493666,-0.031603112,0.425227378,-0.387501014,0.9848299540000001,-0.387055656,0.183746388,1.302701628,0.184476164,-0.5273439839999999,0.984284507,-0.387555806,-0.387220354,0.985063362,0.692910262,-0.2219086,4,1,1,2,2,0,1,2,1,0,2,2,2
73,73,0.425268339,67.5,17.5,-0.953523358,0.6922641959999999,0.18454937,0.69283147,0.184752682,-0.031456185,0.426191085,0.425227378,0.9848299540000001,0.985063362,-0.032009485,-0.031809704,0.984493666,1.302701628,0.692141296,0.6929638229999999,1.30259452,0.183893748,-0.222603894,0.183746388,-0.22259972,0.425493186,-0.387501014,1.6450379480000001,0.42601213299999996,1.3028089040000002,-0.2219086,-0.222805874,1.302315869,0.984284507,-0.387555806,4,1,1,2,2,0,1,2,1,0,2,2,2
74,74,0.6922641959999999,72.5,17.5,-0.542828815,0.425227378,0.9848299540000001,0.985063362,0.425268339,1.30259452,0.692141296,0.69283147,0.184752682,1.302701628,0.183746388,1.3028089040000002,0.18454937,-0.032009485,-0.031456185,0.984493666,0.426191085,1.6450379480000001,0.425493186,0.984324326,1.6458601169999998,0.692277448,2.0136804980000003,0.6929638229999999,-0.222603894,-0.031260003,-0.031809704,1.64576816,1.645473236,0.183800281,0.183893748,4,1,1,2,2,2,1,0,1,0,2,2,2
75,75,0.985063362,77.5,17.5,0.580996498,1.30259452,1.3028089040000002,0.6922641959999999,0.692141296,1.6458601169999998,0.9848299540000001,0.984324326,0.425227378,1.6450379480000001,0.425493186,0.425268339,1.64576816,1.302701628,2.0136804980000003,0.69283147,0.183746388,0.184752682,1.301950628,2.0140851619999998,0.692277448,0.984493666,-0.032009485,0.985000749,2.407569877,0.183800281,0.18454937,2.013645953,2.01434145,2.407876835,1.6455814080000002,4,1,1,2,2,2,1,0,1,0,2,2,2
76,76,1.3028089040000002,82.5,17.5,0.7681787379999999,1.64576816,1.6458601169999998,0.984324326,0.985063362,1.30259452,2.0140851619999998,1.301950628,0.692141296,2.013645953,0.6922641959999999,0.692277448,2.0136804980000003,1.6455814080000002,0.985000749,2.407569877,0.425227378,1.6450379480000001,2.407876835,0.9848299540000001,0.425493186,1.301958494,2.826940258,0.183746388,1.302701628,2.4078094969999997,0.425268339,2.40749911,0.425623323,2.827041195,0.6930007570000001,5,1,1,2,2,2,0,1,1,0,2,2,2
77,77,1.64576816,87.5,17.5,0.463767589,1.3028089040000002,2.0140851619999998,2.013645953,1.301950628,0.984324326,1.6458601169999998,1.6455814080000002,2.407876835,0.985063362,0.985000749,2.40749911,2.407569877,1.30259452,2.0136804980000003,2.826940258,1.301958494,0.692141296,2.01434846,0.692277448,2.827421067,0.425493186,3.2720364639999997,1.6450379480000001,1.645610344,2.827041195,0.6930007570000001,0.6922641959999999,0.9845543240000001,2.4078094969999997,0.425623323,5,1,1,2,2,2,0,1,1,0,2,2,2
78,78,2.013645953,92.5,17.5,-0.885776297,2.40749911,2.407876835,1.6455814080000002,1.64576816,2.01434846,2.827421067,2.0140851619999998,1.301950628,1.3028089040000002,1.301958494,2.826940258,2.407569877,3.2720364639999997,1.645610344,0.984324326,0.985000749,1.6458601169999998,0.692277448,2.0136804980000003,3.2716902310000004,0.985063362,0.9845543240000001,1.30259452,0.6930007570000001,3.742664092,1.302429085,0.692141296,2.827041195,0.425623323,2.4078094969999997,5,1,1,2,2,2,2,1,1,0,2,2,2
79,79,2.40749911,97.5,17.5,-1.099780899,2.013645953,2.827421067,2.01434846,1.6455814080000002,2.407876835,3.2720364639999997,1.64576816,1.645610344,2.826940258,1.301950628,1.301958494,2.0140851619999998,0.985000749,2.407569877,1.302429085,1.3028089040000002,3.742664092,0.9845543240000001,1.6458601169999998,0.984324326,3.2716902310000004,0.692277448,2.0136804980000003,0.6930007570000001,2.827041195,0.985272431,0.985063362,0.692141296,0.692268271,1.30259452,5,1,1,2,2,2,2,1,1,0,2,2,2
80,80,-0.641185501,2.5,22.5,1.51270701,-0.526857323,-0.7305112490000001,-0.730823384,-0.641253362,-0.794081555,-0.388062599,-0.794071201,-0.7941302720000001,-0.5278369479999999,-0.8320164059999999,-0.731069472,-0.832475282,-0.641629699,-0.844653098,-0.222410448,-0.8323570259999999,-0.832449153,-0.38795006,-0.793686362,-0.845499635,-0.844501725,-0.731067668,-0.527549877,-0.83263343,-0.8323826790000001,-0.844504422,-0.8454752609999999,-0.031852684,-0.8326336529999999,-0.832610071,1,2,2,1,2,2,2,2,0,1,2,2,2
81,81,-0.7305112490000001,7.5,22.5,0.257921438,-0.794081555,-0.641253362,-0.641185501,-0.7941302720000001,-0.731069472,-0.730823384,-0.526857323,-0.8320164059999999,-0.5278369479999999,-0.8323570259999999,-0.832475282,-0.388062599,-0.844501725,-0.844653098,-0.793686362,-0.794071201,-0.641629699,-0.83263343,-0.731067668,-0.38795006,-0.845499635,-0.8454752609999999,-0.832610071,-0.8323826790000001,-0.8326336529999999,-0.222410448,-0.832449153,-0.527549877,-0.794673052,-0.793698782,1,2,2,1,2,2,2,2,0,1,2,2,2
82,82,-0.7941302720000001,12.5,22.5,0.08844022900000001,-0.8323570259999999,-0.7305112490000001,-0.731069472,-0.8320164059999999,-0.641253362,-0.794081555,-0.793686362,-0.844501725,-0.8454752609999999,-0.641629699,-0.641185501,-0.844653098,-0.8326336529999999,-0.832475282,-0.832610071,-0.730823384,-0.5278369479999999,-0.526857323,-0.731067668,-0.83263343,-0.388062599,-0.7941760920000001,-0.794673052,-0.794071201,-0.8320037220000001,-0.8323826790000001,-0.527549877,-0.845499635,-0.793698782,-0.38795006,1,2,2,1,0,2,2,2,0,1,2,2,2
83,83,-0.8323570259999999,17.5,22.5,-0.12089653800000001,-0.793686362,-0.844501725,-0.7941302720000001,-0.8454752609999999,-0.731069472,-0.8326336529999999,-0.8320164059999999,-0.832610071,-0.7305112490000001,-0.731067668,-0.8320037220000001,-0.83263343,-0.794673052,-0.794081555,-0.641253362,-0.7941760920000001,-0.793685069,-0.641629699,-0.844653098,-0.844949051,-0.73042771,-0.832506807,-0.832475282,-0.5278369479999999,-0.641185501,-0.793698782,-0.794284667,-0.641707881,-0.526857323,-0.730823384,1,2,2,1,0,2,2,2,0,1,2,2,2
84,84,-0.8454752609999999,22.5,22.5,-1.194328895,-0.8323570259999999,-0.832610071,-0.8326336529999999,-0.8320037220000001,-0.793686362,-0.793685069,-0.844949051,-0.844501725,-0.794673052,-0.7941760920000001,-0.7941302720000001,-0.794284667,-0.832504028,-0.8320164059999999,-0.731069472,-0.73042771,-0.730473383,-0.731067668,-0.832506807,-0.83263343,-0.844653098,-0.642061542,-0.641629699,-0.845295283,-0.7308453,-0.7305112490000001,-0.730159131,-0.73073327,-0.794081555,-0.641253362,2,2,2,0,1,2,2,2,0,1,2,2,2
85,85,-0.8320037220000001,27.5,22.5,0.611996898,-0.794284667,-0.793685069,-0.844949051,-0.8454752609999999,-0.8326336529999999,-0.832504028,-0.832610071,-0.730473383,-0.73042771,-0.832506807,-0.73073327,-0.8323570259999999,-0.7942371979999999,-0.793686362,-0.845295283,-0.794673052,-0.642061542,-0.844501725,-0.7941760920000001,-0.641254965,-0.83263343,-0.5268270310000001,-0.731067668,-0.83275254,-0.7941302720000001,-0.793719142,-0.64128446,-0.641905019,-0.527460557,-0.526926624,2,2,2,0,1,2,2,2,0,1,2,2,2
86,86,-0.794284667,32.5,22.5,-0.21713984600000003,-0.73073327,-0.730473383,-0.832504028,-0.8320037220000001,-0.7942371979999999,-0.844949051,-0.641254965,-0.793685069,-0.8454752609999999,-0.64128446,-0.642061542,-0.845295283,-0.832506807,-0.526926624,-0.5268270310000001,-0.730545805,-0.73042771,-0.8326336529999999,-0.832610071,-0.83275254,-0.387768391,-0.7946533090000001,-0.794673052,-0.7941760920000001,-0.527460557,-0.526958995,-0.8323570259999999,-0.832530885,-0.8452159290000001,-0.38805473700000004,2,2,2,2,1,0,2,2,0,1,2,2,2
87,87,-0.73073327,37.5,22.5,-0.18275670600000002,-0.641254965,-0.7942371979999999,-0.64128446,-0.794284667,-0.526926624,-0.730545805,-0.832504028,-0.730473383,-0.5268270310000001,-0.83275254,-0.526958995,-0.8320037220000001,-0.387768391,-0.845295283,-0.641632494,-0.793685069,-0.844949051,-0.7946533090000001,-0.642061542,-0.387220354,-0.73042771,-0.832506807,-0.222056855,-0.7305501409999999,-0.38805473700000004,-0.8454752609999999,-0.387055656,-0.8452159290000001,-0.8319695090000001,-0.527460557,2,2,2,2,1,0,2,2,0,1,2,2,2
88,88,-0.64128446,42.5,22.5,0.933346329,-0.730545805,-0.73073327,-0.526926624,-0.526958995,-0.387220354,-0.641254965,-0.7942371979999999,-0.641632494,-0.7946533090000001,-0.387055656,-0.387768391,-0.794284667,-0.222056855,-0.222805874,-0.832504028,-0.5273439839999999,-0.83275254,-0.7305501409999999,-0.5268270310000001,-0.730473383,-0.845295283,-0.031603112,-0.642061542,-0.6414196560000001,-0.222141045,-0.22259972,-0.8319695090000001,-0.8320037220000001,-0.8452159290000001,-0.38805473700000004,3,2,2,2,0,1,2,2,0,1,2,2,2
